web-scraper-order,web-scraper-start-url,start_scraping,start_scraping-href,image-src,goal,Raised,people,time,updates,updates-href,createdby,shares
"1543713466-1731","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/save-st-john-usvi-small-business","https://d2g8igdw686xgo.cloudfront.net/23738068_1505499215.3595.jpg","of $10,000 goal","$3,960","41","Raised by 41 people in 14 months","Updates   1","https://www.gofundme.com/save-st-john-usvi-small-business#updates","Created September 9, 2017","252"
"1543712498-1372","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-casual-goes-back-to-nyc","https://d2g8igdw686xgo.cloudfront.net/19595140_1492018019.9659.jpg","of $1,000 goal","$1,100","14","Raised by 14 people in 19 months","Updates   1","https://www.gofundme.com/business-casual-goes-back-to-nyc#updates","null","117"
"1543711797-1108","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/dancing-through-the-doors-for-bj","https://d2g8igdw686xgo.cloudfront.net/17524402_1484679525.2767.jpg","of $5,000 goal","$4,580","82","Raised by 82 people in 22 months","null","","null","719"
"1543713411-1710","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/xgrbf5d","https://d2g8igdw686xgo.cloudfront.net/5008743_1482104733.3463.jpg","of $5,000 goal","$3,250","46","Raised by 46 people in 23 months","Updates   2","https://www.gofundme.com/xgrbf5d#updates","null","183"
"1543712772-1477","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/pidlz8","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/3818125_1427136911.3885_r.jpg","of $3,000 goal","$3,215","77","Raised by 77 people in 44 months","Updates   5","https://www.gofundme.com/pidlz8#updates","null","246"
"1543713504-1744","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/flick-back-in-business","https://d2g8igdw686xgo.cloudfront.net/26762356_fb_1515279280.9679_funds.jpg","of $25,000 goal","$4,255","75","Raised by 75 people in 10 months","Updates   15","https://www.gofundme.com/flick-back-in-business#updates","Created January 11, 2018","143"
"1543712165-1249","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/rekrp8-business-funds","https://d2g8igdw686xgo.cloudfront.net/33830438_1539832163413286_r.jpeg","goal","$150,000","1 month","Campaign created 1 month ago","null","","Created October 17, 2018","null"
"1543713967-1917","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-ms-tess-get-her-business-back","https://d2g8igdw686xgo.cloudfront.net/24785156_1508452980.6753.jpg","of $15,000 goal","$3,320","59","Raised by 59 people in 13 months","null","","Created October 19, 2017","580"
"1543713661-1804","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/z97yd-get-my-business-back","https://d2g8igdw686xgo.cloudfront.net/32011082_1533821361177878_r.jpeg","of £2,000 goal","£1,650","52","Raised by 52 people in 3 months","Updates   3","https://www.gofundme.com/z97yd-get-my-business-back#updates","Created August 9, 2018","106"
"1543711638-1057","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/reed-raider-national-championship","https://d2g8igdw686xgo.cloudfront.net/34904260_1543364632963848_r.jpeg","of $42,000 goal","$5,325","62","Raised by 62 people in 4 days","null","","Created November 27, 2018","1K"
"1543711516-1014","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/alone-in-the-us-at-18","https://d2g8igdw686xgo.cloudfront.net/31645348_1536792479.8827.jpg","of $1,063 goal","$1,065","57","Raised by 57 people in 2 months","null","","Created September 12, 2018","66"
"1543713154-1618","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ydwcz-help-save-my-dads-business","https://d2g8igdw686xgo.cloudfront.net/30173590_15278713630_r.jpg","of $3,000 goal","$3,130","12","Raised by 12 people in 6 months","Updates   1","https://www.gofundme.com/ydwcz-help-save-my-dads-business#updates","Created May 26, 2018","71"
"1543712561-1397","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/u92gh2ec","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5693541_1439778590.6141.jpg","of $5,000 goal","$2,095","38","Raised by 38 people in 40 months","Updates   2","https://www.gofundme.com/u92gh2ec#updates","null","427"
"1543712539-1388","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/totem","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/9638173_1456994696.3945.jpg","of €4,993 goal","€2,099","70","Raised by 70 people in 33 months","Updates   3","https://www.gofundme.com/totem#updates","null","186"
"1543713324-1677","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/enka-sign-fund-for-michael-sanders","https://d2g8igdw686xgo.cloudfront.net/19841438_1492880215.6469.jpg","of $5,000 goal","$6,810","93","Raised by 93 people in 19 months","Updates   4","https://www.gofundme.com/enka-sign-fund-for-michael-sanders#updates","Created April 22, 2017","715"
"1543712628-1423","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/PoorboyCandy","https://d2g8igdw686xgo.cloudfront.net/22310152_1500263850.0129.jpg","of $5,000 goal","$936","17","Raised by 17 people in 16 months","null","","Created July 19, 2017","112"
"1543713841-1871","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-austin-local-business-owner-sustain-the-dream","https://d2g8igdw686xgo.cloudfront.net/34815038_1543104725919427_r.jpeg","of $4,000 goal","$900","18","Raised by 18 people in 6 days","null","","Created November 24, 2018","154"
"1543713517-1749","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/4p8k960","https://d2g8igdw686xgo.cloudfront.net/25329618_15105549910_r.jpg","of $3,400 goal","$1,925","25","Raised by 25 people in 12 months","Updates   1","https://www.gofundme.com/4p8k960#updates","Created November 13, 2017","140"
"1543711808-1112","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/kimberly-mosley-memorial-fund","https://d2g8igdw686xgo.cloudfront.net/25169212_1509986593.206.jpg","of $10,000 goal","$3,560","57","Raised by 57 people in 13 months","Updates   1","https://www.gofundme.com/kimberly-mosley-memorial-fund#updates","Created November 6, 2017","878"
"1543713707-1822","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/SupportDahirou","https://d2g8igdw686xgo.cloudfront.net/17558080_1484776088.8782.jpg","of $2,000 goal","$1,335","20","Raised by 20 people in 22 months","null","","null","94"
"1543713511-1747","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/camp-fire-couple-starting-over-lost-homebusiness","https://d2g8igdw686xgo.cloudfront.net/34690150_1542674433868573_r.jpeg","of $25,000 goal","$3,785","23","Raised by 23 people in 11 days","Updates   1","https://www.gofundme.com/camp-fire-couple-starting-over-lost-homebusiness#updates","Created November 20, 2018","171"
"1543711930-1157","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/da9z9d-sneaker-business-startup","https://d2g8igdw686xgo.cloudfront.net/29364454_15245283970_r.jpeg","goal","$1,500","7 months","Campaign created 7 months ago","null","","Created April 23, 2018","null"
"1543711772-1098","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/alainyrosy","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5926942_1441605674.985.jpg","of $50,000 goal","$8,835","128","Raised by 128 people in 39 months","Updates   4","https://www.gofundme.com/alainyrosy#updates","null","414"
"1543712100-1224","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/19-yrs-old-business-start-up","https://d2g8igdw686xgo.cloudfront.net/34982260_1543641517892651_r.jpeg","goal","$2,000","19 hours","Campaign created 19 hours ago","null","","Created November 30, 2018","null"
"1543713714-1824","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/returning-heroes-business-mastery","https://d2g8igdw686xgo.cloudfront.net/32204018_1534459644613626_r.jpeg","raised","$398","null","null","null","","null","null"
"1543712591-1409","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5pgflts","https://d2g8igdw686xgo.cloudfront.net/30750416_1529556709727040_r.jpg","of $3,000 goal","$150","4","Raised by 4 people in 5 months","null","","Created June 20, 2018","47"
"1543713617-1788","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/Renaissance-Acad16","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/7366461_1470498883.1619.jpg","of $5,000 goal","$4,200","70","Raised by 70 people in 28 months","Updates   5","https://www.gofundme.com/Renaissance-Acad16#updates","null","256"
"1543713134-1611","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/9v2r23-nylf-business-innovation","https://d2g8igdw686xgo.cloudfront.net/28239012_15204699410_r.jpeg","of $2,800 goal","$2,030","13","Raised by 13 people in 8 months","null","","Created March 7, 2018","37"
"1543712382-1327","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/koepke-family-and-business-recovery","https://d2g8igdw686xgo.cloudfront.net/33758074_1539618218266191_r.jpeg","of $10,000 goal","$770","5","Raised by 5 people in 1 month","null","","Created October 15, 2018","9"
"1543712741-1466","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/lets-get-jane-back-in-business","","of €1,000 goal","€185","7","Raised by 7 people in 11 months","Updates   3","https://www.gofundme.com/lets-get-jane-back-in-business#updates","Created December 8, 2017","39"
"1543713788-1852","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/sean039s-business-dream-needs-you","https://d2g8igdw686xgo.cloudfront.net/32000862_1533776549991364_r.jpeg","of $10,000 goal","$3,385","90","Raised by 90 people in 3 months","null","","Created August 8, 2018","129"
"1543712668-1438","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/2s2fc8ek","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/14976961_1475254250.1091.jpg","of $65,000 goal","$33,405","12","Raised by 12 people in 26 months","Updates   1","https://www.gofundme.com/2s2fc8ek#updates","null","185"
"1543712158-1246","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/9nucu-business-loss","https://d2g8igdw686xgo.cloudfront.net/29797932_15259900780_r.jpeg","goal","$35,000","6 months","Campaign created 6 months ago","null","","Created May 10, 2018","null"
"1543713457-1727","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-fire","https://d2g8igdw686xgo.cloudfront.net/19791314_1492698816.8169.jpg","of $7,500 goal","$720","12","Raised by 12 people in 19 months","Updates   1","https://www.gofundme.com/business-fire#updates","null","293"
"1543711861-1132","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5a9jk-business","https://d2g8igdw686xgo.cloudfront.net/26622278_1514786210.6819.jpg","goal","$500","11 months","Campaign created 11 months ago","null","","Created December 31, 2017","null"
"1543711863-1133","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/money-to-start-up-selling-business","https://d2g8igdw686xgo.cloudfront.net/26811350_1515451444.9419.jpg","goal","$1,200","10 months","Campaign created 10 months ago","null","","Created January 8, 2018","null"
"1543712182-1256","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/afyatamu","https://d2g8igdw686xgo.cloudfront.net/28705616_1522492751.8059.jpg","of £100,000 goal","£10","1","Raised by 1 person in 8 months","null","","Created March 28, 2018","null"
"1543711761-1094","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/2s3p6xg","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/14982257_1475265993.8854.jpg","of $4,000 goal","$3,120","31","Raised by 31 people in 26 months","Updates   1","https://www.gofundme.com/2s3p6xg#updates","null","121"
"1543712852-1507","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/fire-destroys-our-home-business","","of $1 goal","$1,320","25","Raised by 25 people in 24 months","Updates   1","https://www.gofundme.com/fire-destroys-our-home-business#updates","null","96"
"1543712881-1517","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/starting-black-businesses-for-us","https://d2g8igdw686xgo.cloudfront.net/22174176_1499781978.5105.jpg","of $100,000 goal","$94","9","Raised by 9 people in 16 months","Updates   6","https://www.gofundme.com/starting-black-businesses-for-us#updates","Created July 11, 2017","366"
"1543713775-1847","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/thecharcult","https://d2g8igdw686xgo.cloudfront.net/26733298_1515180720.6752.jpg","of $1,000 goal","$505","12","Raised by 12 people in 11 months","Updates   3","https://www.gofundme.com/thecharcult#updates","Created January 5, 2018","45"
"1543713604-1783","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/lost-home-and-business","https://d2g8igdw686xgo.cloudfront.net/33879344_1540101090184462_r.jpeg","of $5,000 goal","$4,255","43","Raised by 43 people in 1 month","Updates   2","https://www.gofundme.com/lost-home-and-business#updates","Created October 21, 2018","107"
